0.0,0.06620713442687043
1.5000000000000002e-13,0.053663801893447896
3.0000000000000003e-13,0.05032260483014703
4.5000000000000005e-13,0.047213494956568604
6.000000000000001e-13,0.044943251590874894
7.5e-13,0.043088558271953736
9.000000000000001e-13,0.04147620724240421
1.0500000000000002e-12,0.0399853194807141
1.2000000000000001e-12,0.03849873938591227
1.3500000000000001e-12,0.037149316298236174
1.5e-12,0.03584920450361101
1.65e-12,0.03463603573343663
1.8000000000000002e-12,0.033454209850469256
1.95e-12,0.032369755164664796
2.1000000000000003e-12,0.031305755623007095
2.2500000000000003e-12,0.03026128893461648
2.4000000000000003e-12,0.029275526628767944
2.5500000000000002e-12,0.028338240994297048
2.7000000000000002e-12,0.027458386882830966
2.85e-12,0.026606085463074133
3.0e-12,0.025738192347908164
3.15e-12,0.024943079302173484
3.3e-12,0.02419497271763096
3.4500000000000004e-12,0.02348489772291503
3.6000000000000004e-12,0.022726975022612814
3.75e-12,0.02199835770782154
3.9e-12,0.021318568267418157
4.050000000000001e-12,0.02069132206118165
4.200000000000001e-12,0.020028377701190363
4.350000000000001e-12,0.019480105790506855
4.500000000000001e-12,0.018894828102984436
4.6500000000000006e-12,0.018387419819011885
4.8000000000000005e-12,0.01785130960511775
4.9500000000000005e-12,0.01734095243039852
5.1000000000000005e-12,0.01688067000826619
5.2500000000000004e-12,0.01636339378696806
5.4000000000000004e-12,0.015881380534938115
5.55e-12,0.01545763029847064
5.7e-12,0.014989446557547035
5.85e-12,0.014550261546924655
6.0e-12,0.014148953259668456
6.15e-12,0.013699938345798421
6.3e-12,0.013309172042733967
6.45e-12,0.012934618384334207
6.6e-12,0.012527938416230025
6.750000000000001e-12,0.012128828210730172
6.900000000000001e-12,0.011745889375003938
7.050000000000001e-12,0.01138327521288588
7.200000000000001e-12,0.011001473062457292
7.35e-12,0.010667191862941404
7.5e-12,0.010372579242112337
7.65e-12,0.01003822302202811
7.8e-12,0.009736097704498653
7.95e-12,0.009496049595734234
8.100000000000001e-12,0.009271685637311261
8.25e-12,0.009055548230077927
8.400000000000001e-12,0.00883488782469743
8.55e-12,0.00860789559744641
8.700000000000001e-12,0.008364103051453799
8.85e-12,0.00818551336458891
9.000000000000001e-12,0.007967584257306133
9.15e-12,0.007748822502071911
9.300000000000001e-12,0.007526633098089283
9.45e-12,0.007333546323793852
9.600000000000001e-12,0.007109360502318219
9.75e-12,0.0069185722352049376
9.900000000000001e-12,0.006768999327198546
1.005e-11,0.006595497320223973
1.0200000000000001e-11,0.006441625523509466
1.035e-11,0.006224609949800763
1.0500000000000001e-11,0.006054799690918998
1.065e-11,0.005936445323313218
1.0800000000000001e-11,0.005753745567739616
1.0950000000000002e-11,0.005611182626925077
1.11e-11,0.005438433867702728
1.1250000000000002e-11,0.005255539464599896
1.14e-11,0.0050726511423332225
1.1550000000000001e-11,0.004844653156633663
1.17e-11,0.0047003982381423086
1.1850000000000001e-11,0.004592603473447877
1.2e-11,0.0044199060104083854
1.2150000000000001e-11,0.004269048257426434
1.23e-11,0.004112219369632297
1.2450000000000001e-11,0.003969033584743769
1.26e-11,0.0038191459048282235
1.2750000000000001e-11,0.0037133532048741185
1.29e-11,0.0036090511043185684
1.3050000000000001e-11,0.0035229193422975473
1.32e-11,0.0034376062633254345
1.3350000000000001e-11,0.003336086083859207
1.3500000000000002e-11,0.003245418834910267
1.3650000000000001e-11,0.0031536481845355255
1.3800000000000002e-11,0.00308296139667213
1.3950000000000001e-11,0.002978479442863108
1.4100000000000002e-11,0.0029465866098641177
1.4250000000000001e-11,0.002904755518012917
1.4400000000000002e-11,0.0028570067683659963
1.4550000000000001e-11,0.0028167556890548485
1.47e-11,0.00272748778182154
1.4850000000000002e-11,0.0026930645947940055
1.5e-11,0.0026580257014769976
1.515e-11,0.0025472335659180545
1.53e-11,0.0025227920837498736
1.5450000000000002e-11,0.002448765186980767
1.56e-11,0.0023749590390543304
1.575e-11,0.0023098015203035327
1.59e-11,0.0022427732228077228
1.6050000000000002e-11,0.0021950482432405855
1.6200000000000003e-11,0.002161658729774523
1.635e-11,0.0021420255112864443
1.65e-11,0.002119784407357294
1.6650000000000002e-11,0.0021137592239393304
1.6800000000000003e-11,0.0020715860692196294
1.695e-11,0.0020157329027098987
1.71e-11,0.0019608619600227097
1.7250000000000002e-11,0.0018806431270233556
1.7400000000000003e-11,0.0018495501129265146
1.755e-11,0.0017869346153643276
1.77e-11,0.0017219759448665636
1.7850000000000002e-11,0.0016719845844555606
1.8000000000000002e-11,0.0016147749227166618
1.815e-11,0.0015910612901099059
1.83e-11,0.0015085161005491288
1.845e-11,0.001438510946740739
1.8600000000000002e-11,0.0013688842356758659
1.875e-11,0.00131263758649181
1.89e-11,0.0012401608542147982
1.905e-11,0.0012063244000681936
1.9200000000000002e-11,0.0011753753295046451
1.9350000000000003e-11,0.0011097996574592722
1.95e-11,0.001087278299268317
1.965e-11,0.0009738937456423934
