0.0,2.981206747086026e-5
1.5000000000000002e-13,2.5336467267920282e-5
3.0000000000000003e-13,2.3204567179814156e-5
4.5000000000000005e-13,2.161184911896191e-5
6.000000000000001e-13,2.0583795256341668e-5
7.5e-13,1.983633443844274e-5
9.000000000000001e-13,1.9169101651179714e-5
1.0500000000000002e-12,1.8540458859220557e-5
1.2000000000000001e-12,1.793660716013023e-5
1.3500000000000001e-12,1.7365973863485745e-5
1.5e-12,1.6824088414021967e-5
1.65e-12,1.6310686788233304e-5
1.8000000000000002e-12,1.582878365012572e-5
1.95e-12,1.536808418672268e-5
2.1000000000000003e-12,1.4929718926102536e-5
2.2500000000000003e-12,1.4520032037653885e-5
2.4000000000000003e-12,1.4122133086076235e-5
2.5500000000000002e-12,1.3745286076110452e-5
2.7000000000000002e-12,1.3371741083279451e-5
2.85e-12,1.3007510955530966e-5
3.0e-12,1.2660878203718018e-5
3.15e-12,1.2336999988443585e-5
3.3e-12,1.2023145776114754e-5
3.4500000000000004e-12,1.1726129760139414e-5
3.6000000000000004e-12,1.1433836324314635e-5
3.75e-12,1.1150523322430183e-5
3.9e-12,1.0880809350281789e-5
4.050000000000001e-12,1.0616668172485341e-5
4.200000000000001e-12,1.0365143286884685e-5
4.350000000000001e-12,1.0119200221394017e-5
4.500000000000001e-12,9.87699911128728e-6
4.6500000000000006e-12,9.641504711159816e-6
4.8000000000000005e-12,9.416037298326157e-6
4.9500000000000005e-12,9.20058977072364e-6
5.1000000000000005e-12,8.992788928367289e-6
5.2500000000000004e-12,8.790189171259719e-6
5.4000000000000004e-12,8.591138608909421e-6
5.55e-12,8.396868217858048e-6
5.7e-12,8.213378222901719e-6
5.85e-12,8.031767090544618e-6
6.0e-12,7.85759995061988e-6
6.15e-12,7.682801506626438e-6
6.3e-12,7.517915193378213e-6
6.45e-12,7.358714748601561e-6
6.6e-12,7.203463396107546e-6
6.750000000000001e-12,7.055208089542503e-6
6.900000000000001e-12,6.909052825320194e-6
7.050000000000001e-12,6.768563740747704e-6
7.200000000000001e-12,6.6292760700963e-6
7.35e-12,6.49221614705399e-6
7.5e-12,6.359050190819512e-6
7.65e-12,6.22313605245142e-6
7.8e-12,6.095222012009113e-6
7.95e-12,5.972992823318544e-6
8.100000000000001e-12,5.850865458781484e-6
8.25e-12,5.736449272990568e-6
8.400000000000001e-12,5.627801612457083e-6
8.55e-12,5.515054893156514e-6
8.700000000000001e-12,5.405034298814055e-6
8.85e-12,5.303840431329767e-6
9.000000000000001e-12,5.200923054908678e-6
9.15e-12,5.103499275250223e-6
9.300000000000001e-12,5.00540625698486e-6
9.45e-12,4.9092795353885905e-6
9.600000000000001e-12,4.820084293628311e-6
9.75e-12,4.733767132218787e-6
9.900000000000001e-12,4.644567117639843e-6
1.005e-11,4.560627264754609e-6
1.0200000000000001e-11,4.4775950153667826e-6
1.035e-11,4.395936098584957e-6
1.0500000000000001e-11,4.320832358820252e-6
1.065e-11,4.240789353649091e-6
1.0800000000000001e-11,4.169714956115368e-6
1.0950000000000002e-11,4.098906610759824e-6
1.11e-11,4.030464873850456e-6
1.1250000000000002e-11,3.960111087634775e-6
1.14e-11,3.892166934008768e-6
1.1550000000000001e-11,3.821519466792253e-6
1.17e-11,3.7534766463510235e-6
1.1850000000000001e-11,3.6893577117684107e-6
1.2e-11,3.625606834626514e-6
1.2150000000000001e-11,3.562661481963854e-6
1.23e-11,3.5033815855218055e-6
1.2450000000000001e-11,3.4444869945254085e-6
1.26e-11,3.3859073938481964e-6
1.2750000000000001e-11,3.3314779269928107e-6
1.29e-11,3.2740845870231293e-6
1.3050000000000001e-11,3.2240515734844175e-6
1.32e-11,3.1742381228123893e-6
1.3350000000000001e-11,3.1231333739888233e-6
1.3500000000000002e-11,3.068582117061418e-6
1.3650000000000001e-11,3.0192982144164676e-6
1.3800000000000002e-11,2.969512847732528e-6
1.3950000000000001e-11,2.9233457667636593e-6
1.4100000000000002e-11,2.8761673135233084e-6
1.4250000000000001e-11,2.8301947586039246e-6
1.4400000000000002e-11,2.785543096870003e-6
1.4550000000000001e-11,2.740584092448609e-6
1.47e-11,2.6972430387888878e-6
1.4850000000000002e-11,2.6547357830281855e-6
1.5e-11,2.6102084948205624e-6
1.515e-11,2.569609045876774e-6
1.53e-11,2.5274506536692017e-6
1.5450000000000002e-11,2.4864575665550775e-6
1.56e-11,2.447604996648088e-6
1.575e-11,2.409818652480552e-6
1.59e-11,2.3730245584110574e-6
1.6050000000000002e-11,2.334139876303367e-6
1.6200000000000003e-11,2.2982272038357517e-6
1.635e-11,2.259659531579656e-6
1.65e-11,2.223780074944668e-6
1.6650000000000002e-11,2.189614693314817e-6
1.6800000000000003e-11,2.155154974651844e-6
1.695e-11,2.123425462726675e-6
1.71e-11,2.0918897462667613e-6
1.7250000000000002e-11,2.0648010318102054e-6
1.7400000000000003e-11,2.033940454819345e-6
1.755e-11,2.007244558253463e-6
1.77e-11,1.979524046051455e-6
1.7850000000000002e-11,1.952231509661448e-6
1.8000000000000002e-11,1.9290844570761327e-6
1.815e-11,1.9044087158785054e-6
1.83e-11,1.8781822482051226e-6
1.845e-11,1.8529581946199227e-6
1.8600000000000002e-11,1.828811057367144e-6
1.875e-11,1.8023891353963928e-6
1.89e-11,1.7809096829192886e-6
1.905e-11,1.7605496935347188e-6
1.9200000000000002e-11,1.7351480567085458e-6
1.9350000000000003e-11,1.711611501605862e-6
1.95e-11,1.6877099625915383e-6
1.965e-11,1.6667978702035558e-6
1.9800000000000002e-11,1.6435518672598585e-6
1.9950000000000003e-11,1.6216816745709742e-6
2.01e-11,1.6042609177484328e-6
2.025e-11,1.584117931995791e-6
2.0400000000000002e-11,1.5616442397102067e-6
2.0550000000000003e-11,1.5408103584049212e-6
2.07e-11,1.5235650400389071e-6
2.085e-11,1.5051156009834563e-6
2.1000000000000002e-11,1.488279998900705e-6
2.1150000000000003e-11,1.4709310383271713e-6
2.13e-11,1.453948629802894e-6
2.145e-11,1.4373181543679979e-6
2.1600000000000002e-11,1.421090205649548e-6
2.1750000000000002e-11,1.4051506257568846e-6
2.1900000000000003e-11,1.3876918755236433e-6
2.205e-11,1.3699895077946202e-6
2.22e-11,1.3511855085036854e-6
2.2350000000000002e-11,1.3383367219774488e-6
2.2500000000000003e-11,1.3234180696296586e-6
2.265e-11,1.3126845760598733e-6
2.28e-11,1.2976388932436687e-6
2.2950000000000002e-11,1.2846090080539634e-6
2.3100000000000003e-11,1.2697533698567574e-6
2.325e-11,1.250872075728137e-6
2.34e-11,1.2365947193890708e-6
2.3550000000000002e-11,1.2226377155789261e-6
2.3700000000000003e-11,1.2091738230351692e-6
2.385e-11,1.1982579329076137e-6
2.4e-11,1.187234062712348e-6
2.4150000000000002e-11,1.1777187096619276e-6
2.4300000000000003e-11,1.1668797984295376e-6
2.4450000000000003e-11,1.1527291838133234e-6
2.46e-11,1.1390167921261085e-6
2.4750000000000002e-11,1.1277885547816649e-6
2.4900000000000003e-11,1.115594281678904e-6
2.5050000000000003e-11,1.1044617960381795e-6
2.52e-11,1.0927406206634137e-6
2.5350000000000002e-11,1.0811568769702207e-6
2.5500000000000002e-11,1.0704114227575578e-6
2.5650000000000003e-11,1.0598221806487675e-6
2.58e-11,1.050100628104656e-6
2.595e-11,1.0407323143227123e-6
2.6100000000000002e-11,1.0302582611567481e-6
2.6250000000000003e-11,1.019774137678544e-6
2.64e-11,1.0089599910400837e-6
2.655e-11,9.995802267534678e-7
2.6700000000000002e-11,9.910677992258068e-7
2.6850000000000003e-11,9.8150260898699e-7
2.7000000000000004e-11,9.724000572412067e-7
2.715e-11,9.652370801042879e-7
2.7300000000000002e-11,9.568110426452476e-7
2.7450000000000003e-11,9.455650062855543e-7
2.7600000000000004e-11,9.361622023862461e-7
2.775e-11,9.263484623027805e-7
2.7900000000000002e-11,9.172369919577294e-7
2.8050000000000003e-11,9.105907791051674e-7
2.8200000000000003e-11,9.036612569436954e-7
2.835e-11,8.95949089042095e-7
2.8500000000000002e-11,8.901687370268517e-7
2.8650000000000003e-11,8.864912914110401e-7
2.8800000000000003e-11,8.800559865103794e-7
2.895e-11,8.730043052748887e-7
2.9100000000000002e-11,8.663666222155652e-7
2.925e-11,8.586786018173793e-7
2.94e-11,8.555707823563255e-7
2.9550000000000004e-11,8.5126567009482e-7
2.9700000000000005e-11,8.460519660789018e-7
2.9850000000000005e-11,8.399803350578423e-7
3.0e-11,8.278720378818403e-7
3.015e-11,8.19048184385084e-7
3.03e-11,8.111911158972921e-7
3.045e-11,8.039991411956157e-7
3.06e-11,7.969463851346494e-7
3.0750000000000004e-11,7.890621260200037e-7
3.0900000000000004e-11,7.842600081132463e-7
3.1050000000000005e-11,7.786175153189759e-7
3.12e-11,7.741027055745528e-7
3.135e-11,7.689342185489749e-7
3.15e-11,7.620120482519192e-7
3.165e-11,7.550147359303533e-7
3.18e-11,7.487258477050451e-7
3.1950000000000003e-11,7.448417392858115e-7
3.2100000000000004e-11,7.417754975842461e-7
3.2250000000000005e-11,7.383125579515358e-7
3.2400000000000006e-11,7.329916419783981e-7
3.255e-11,7.270034427933532e-7
3.27e-11,7.215355063354865e-7
3.285e-11,7.172645456489737e-7
3.3e-11,7.118236633885331e-7
3.315e-11,7.084962987974972e-7
3.3300000000000004e-11,7.010142168343208e-7
3.3450000000000005e-11,6.946182879710918e-7
3.3600000000000005e-11,6.905008653570877e-7
3.375e-11,6.884748556589844e-7
3.39e-11,6.850616628195627e-7
3.405e-11,6.8166592114492e-7
3.42e-11,6.769195112454423e-7
3.435e-11,6.731370517468554e-7
3.4500000000000004e-11,6.679788073877401e-7
3.4650000000000004e-11,6.622369723230516e-7
3.4800000000000005e-11,6.576736036950402e-7
3.495e-11,6.524302750135137e-7
3.51e-11,6.451291863668114e-7
3.525e-11,6.39921048758961e-7
3.54e-11,6.36893265186261e-7
3.555e-11,6.344121806539582e-7
3.5700000000000003e-11,6.280032456235141e-7
3.5850000000000004e-11,6.213987452889944e-7
3.6000000000000005e-11,6.159929511862906e-7
3.6150000000000006e-11,6.104883131178937e-7
3.63e-11,6.066910371582147e-7
3.645e-11,6.014937939491954e-7
3.66e-11,5.97989473281666e-7
3.675e-11,5.93475113109075e-7
3.69e-11,5.888076122813421e-7
3.7050000000000004e-11,5.843283311453709e-7
3.7200000000000005e-11,5.78976794956033e-7
3.7350000000000005e-11,5.756113553249568e-7
3.75e-11,5.690888375535996e-7
3.765e-11,5.647683716484974e-7
3.78e-11,5.605198545859917e-7
3.795e-11,5.584008878894488e-7
3.81e-11,5.566526075228451e-7
3.8250000000000004e-11,5.529573998473786e-7
3.8400000000000004e-11,5.512110114763203e-7
3.8550000000000005e-11,5.48115777218601e-7
3.8700000000000006e-11,5.437388759854693e-7
3.885e-11,5.385582751928391e-7
3.9e-11,5.354568331104656e-7
3.915e-11,5.306908233739047e-7
3.93e-11,5.264831976431902e-7
3.9450000000000003e-11,5.216671031493106e-7
3.9600000000000004e-11,5.195426442598762e-7
3.9750000000000005e-11,5.143241605795226e-7
3.9900000000000006e-11,5.114815026303379e-7
4.005e-11,5.064405809167009e-7
4.02e-11,5.011764150221011e-7
4.035e-11,4.964127525766249e-7
4.05e-11,4.914962809667203e-7
4.065e-11,4.893992248316786e-7
4.0800000000000004e-11,4.867944490467877e-7
4.0950000000000005e-11,4.81961968039109e-7
4.1100000000000005e-11,4.774961602282879e-7
4.1250000000000006e-11,4.717234257107531e-7
4.14e-11,4.6596529611406126e-7
4.155e-11,4.598945948920514e-7
